id,ugb_id,rendaTipo,estadoCivil,origem,escolaridade,tipoCliente,cidade_id,Idade,rendaMedia,Aprovado
2365,2,3,1,1,5,1,0,31,1580,1
2366,3,3,2,1,2,1,0,52,1762,1
2367,2,3,1,1,6,1,0,28,1400,1
2368,2,1,1,1,7,1,0,0,1500,0
2369,2,1,1,1,5,1,0,27,1687,1
2370,2,1,2,1,3,1,0,44,1137,0
2372,2,2,1,2,4,1,1508,0,1600,0
2373,6,1,1,2,7,1,1530,0,2100,0
2374,6,1,1,2,7,1,1530,0,850,0
2375,6,1,1,2,6,1,1615,0,1300,0
2376,6,1,1,2,5,1,1530,22,1500,1
2377,6,1,1,2,6,1,1503,0,1400,1
2378,6,2,1,2,6,1,1603,0,800,0
2379,6,1,2,2,7,1,1557,0,2012,0
2380,6,2,2,2,4,1,1530,34,2000,1
2381,6,1,1,2,5,1,1530,29,1300,1
2383,6,1,2,2,6,1,1504,32,1165,1
2384,6,1,1,2,5,1,1530,0,856,0
2385,2,1,5,2,2,1,3830,0,780,0
2386,6,1,2,2,5,1,1486,0,1600,1
2387,6,2,5,2,3,1,1530,0,800,0
2388,6,2,1,2,5,1,1530,0,788,0
2389,6,1,1,2,5,1,1530,0,1370,0
2390,6,1,1,2,6,1,1530,43,1700,1
2391,6,1,1,2,6,1,1530,0,975,1
2392,6,3,1,2,6,1,1530,36,1541,1
2393,6,1,1,2,7,1,1530,0,800,0
2394,6,1,2,2,7,1,1530,0,1560,0
2395,6,1,2,2,2,1,1530,0,1483,1
2396,6,1,1,2,6,1,1530,0,1500,0
2397,6,1,1,2,5,1,1530,32,1600,1
2398,6,1,1,2,6,1,1530,0,780,0
2399,6,2,2,2,4,1,1530,0,1100,0
2400,6,3,1,2,5,1,1530,0,1700,0
2401,6,3,1,2,5,1,1530,48,1567,1
2402,6,1,2,2,7,1,1530,0,2064,0
2403,6,1,2,2,2,1,1530,0,1513,0
2404,6,1,1,2,5,1,1530,0,945,1
2405,2,2,2,1,5,1,0,0,1400,1
2406,2,1,2,1,5,1,0,27,1480,1
2407,6,1,1,2,5,1,1530,35,1500,1
2408,6,3,2,2,5,1,1530,0,1500,1
2409,6,2,1,2,6,1,1530,37,1600,1
2410,2,3,2,1,5,1,0,33,1640,1
2411,6,1,1,2,5,1,1530,33,1863,1
2412,6,3,1,2,7,1,1530,29,1200,1
2413,6,1,1,2,5,1,1530,0,1500,0
2414,2,1,1,2,4,1,1607,0,1000,0
2415,6,2,1,2,7,1,1530,29,1600,1
2416,6,1,1,2,5,1,1530,31,880,1
2417,6,1,1,2,5,1,1530,39,840,1
2418,6,1,2,2,7,1,1530,0,2144,0
2419,6,1,1,2,4,1,1530,0,850,0
2420,6,1,1,2,6,1,1530,0,850,0
2421,6,1,2,2,5,1,1530,0,850,0
2422,6,1,4,2,5,1,1530,0,950,0
2423,6,3,2,2,5,1,1530,0,1800,0
2424,2,1,2,1,5,1,0,32,1500,1
2425,6,3,2,2,4,1,1530,51,1700,1
2426,6,1,3,2,7,1,1530,0,1800,1
2427,6,1,1,2,5,1,1530,28,1500,1
2428,6,1,1,2,5,1,1530,29,1000,0
2429,6,2,2,2,5,1,1530,0,1600,1
2430,6,1,3,2,6,1,1530,0,1350,1
2431,6,1,1,2,5,1,1530,0,788,0
2432,6,2,2,2,1,1,1530,0,1000,0
2433,2,3,1,1,2,1,0,30,1350,1
2434,6,1,2,2,5,1,1508,0,1500,0
2435,2,2,1,1,2,1,0,44,1500,1
2436,6,2,1,2,5,1,1615,0,1182,0
2437,6,1,1,2,2,1,1530,0,1100,0
2438,2,1,1,1,2,1,0,48,1306,1
2439,6,1,3,2,6,1,1530,0,1800,0
2440,2,1,2,1,6,1,0,32,2000,0
2441,6,3,1,2,6,1,1530,27,1573,1
2442,6,3,1,2,6,1,1530,0,1650,1
2443,6,1,1,2,5,1,1530,0,1600,1
2444,6,1,4,2,5,1,1530,0,810,0
2445,2,2,1,2,7,1,1484,0,1500,0
2446,6,1,2,2,5,1,1530,0,2018,0
2447,6,2,1,2,6,1,1530,0,728,0
2448,6,2,4,2,2,1,1530,0,1456,0
2449,6,3,2,2,4,1,1530,0,1500,1
2450,6,1,1,2,5,1,1530,0,1032,1
2451,4,1,1,1,5,3,0,36,800,0
2452,6,2,4,2,5,1,1530,0,728,0
2453,6,2,2,2,5,1,1530,0,800,0
2454,6,1,2,2,5,1,1530,0,850,0
2455,6,1,2,2,7,1,1530,0,1400,0
2456,2,3,2,1,5,1,0,30,1775,0
2457,4,3,1,1,3,2,0,45,1646,1
2458,2,3,2,1,5,0,0,27,1500,0
2459,6,1,3,2,5,1,1530,0,2080,0
2460,6,2,1,2,2,1,1530,0,800,0
2461,6,1,2,2,6,1,1530,0,1900,1
2462,6,1,2,2,2,1,1530,0,800,0
2463,2,3,1,1,5,1,0,26,1576,1
2464,6,1,1,2,6,1,1530,27,1400,0
2465,6,1,2,2,4,1,1530,0,1700,1
2466,6,1,2,2,3,1,1530,0,1800,0
2467,6,1,1,2,5,1,1530,29,1500,1
2468,2,3,1,2,4,1,1508,0,1000,0
2469,2,1,4,2,6,1,0,0,2000,0
2470,6,1,1,2,6,1,1530,41,980,1
2471,6,1,1,2,7,1,1615,26,1578,1
2472,6,3,2,2,4,1,1530,0,1200,0
2473,3,1,1,1,2,2,0,32,1375,1
2474,6,1,2,2,7,1,1530,0,2080,0
2475,6,1,1,2,7,1,1530,0,788,0
2476,6,1,2,2,5,1,1530,0,780,0
2477,6,1,3,2,6,1,1530,0,2000,0
2478,2,3,1,1,4,1,0,30,1500,0
2479,2,1,1,1,5,1,0,32,1350,0
2480,6,1,1,2,5,1,1580,0,2000,0
2481,2,2,3,1,7,1,0,54,1600,1
2482,2,1,2,1,3,1,0,28,1762,1
2483,2,3,1,1,2,1,0,40,1500,1
2484,2,2,1,2,6,1,174,0,789,0
2485,6,1,1,2,7,1,1530,0,950,1
2486,6,1,1,2,2,1,1530,0,788,0
2487,6,1,2,2,7,1,1530,0,2000,0
2488,2,1,3,1,3,1,0,32,1350,0
2489,2,1,3,2,6,1,1530,0,780,0
2490,6,1,1,2,6,1,1530,0,1000,0
2491,2,1,1,1,2,1,0,34,1361,1
2492,2,1,1,1,2,1,0,32,1600,1
2493,6,1,3,2,6,1,1530,57,1700,1
2494,2,1,4,1,2,1,0,62,1300,0
2495,2,1,2,1,2,1,0,47,1700,0
2496,6,3,1,2,6,1,1530,0,2000,0
2497,6,3,1,2,7,1,1530,30,1200,1
2498,6,1,3,2,2,1,1530,0,2000,1
2499,6,3,2,2,5,1,1530,0,1400,0
2500,6,1,1,2,7,1,1530,0,842,1
2501,2,3,1,1,5,1,0,38,1400,0
2502,2,3,1,1,2,1,0,0,1706,0
2503,6,1,2,2,5,1,1530,29,1016,1
2504,6,1,1,2,7,1,1530,0,1034,1
2505,2,1,2,1,7,1,0,31,1400,1
2506,6,1,1,2,6,1,1530,0,900,0
2507,2,2,1,2,5,1,1508,0,800,0
2508,2,1,3,2,2,1,1508,0,2000,0
2509,2,3,1,1,3,1,0,32,1607,1
2510,2,2,1,1,3,1,0,44,1600,1
2511,6,1,5,2,2,1,1486,0,1500,0
2512,6,1,2,2,7,1,1530,0,1200,0
2513,6,1,3,2,5,1,1530,0,1000,0
2514,4,3,1,1,5,1,0,46,1500,0
2515,3,1,2,1,5,1,0,28,916,1
2516,2,1,2,1,2,1,0,35,1284,1
2517,6,1,2,2,4,1,1530,0,1200,0
2518,3,1,1,1,6,3,0,32,1500,1
2519,2,3,1,1,4,1,0,27,1326,1
2520,2,3,3,1,5,1,0,50,1576,1
2521,2,1,1,1,3,1,0,30,1203,0
2522,6,1,1,2,7,1,1530,37,1448,1
2523,2,1,1,1,2,1,0,34,1203,1
2524,6,3,1,2,7,1,1503,35,1265,1
2525,2,3,1,1,6,1,0,26,1500,0
2526,6,1,3,2,2,1,1530,0,1500,0
2527,2,1,1,1,5,1,0,49,1320,0
2528,6,3,1,2,7,1,1603,0,2000,0
2529,6,3,1,2,7,1,1530,0,2000,0
2530,2,2,1,1,3,1,0,29,1700,1
2531,2,2,2,1,3,1,0,30,1500,0
2532,6,1,1,2,7,1,1530,0,1000,0
2533,4,2,1,1,7,1,0,37,1600,1
2534,2,3,1,1,3,1,0,36,1300,1
2535,4,1,1,1,5,1,0,61,1900,1
2536,6,2,2,2,7,1,1530,0,1000,0
2537,2,1,1,1,5,1,0,31,1300,0
2538,2,2,2,1,4,1,0,37,1600,1
2539,6,1,2,2,5,1,1530,29,1800,1
2540,6,1,2,2,2,1,1530,28,1500,1
2541,6,1,2,2,5,1,1530,0,2000,1
2542,2,1,3,1,2,1,0,40,1300,0
2543,6,1,1,2,6,1,1530,0,1014,1
2544,6,3,1,2,6,1,1530,0,1200,0
2545,2,3,1,1,6,1,0,32,1576,1
2546,2,3,1,1,7,1,0,49,1335,1
2547,2,2,1,1,2,1,0,46,1600,1
2548,4,1,1,1,4,1,0,35,1786,1
2549,2,1,2,1,2,1,0,39,1600,0
2550,2,3,2,1,4,1,0,35,1500,0
2551,2,1,2,1,5,1,0,30,1150,1
2552,2,1,2,1,2,1,0,28,1600,0
2553,2,3,2,1,5,1,0,30,1600,0
2554,2,1,1,1,5,1,0,32,1872,1
2555,2,3,2,1,5,1,0,37,1309,1
2556,6,3,1,2,7,1,1530,0,2000,0
2557,6,1,1,2,6,1,1534,0,900,0
2558,2,2,5,2,3,1,174,35,1500,1
2559,6,1,1,2,6,1,1530,0,1600,1
2560,6,1,2,2,7,1,1530,0,1300,0
2561,2,3,1,2,5,1,1508,0,780,0
2562,2,1,2,2,5,1,1508,0,1050,0
2563,6,1,1,2,5,1,1530,0,1600,1
2564,2,1,2,1,4,1,0,43,1628,0
2565,6,1,4,2,5,1,1530,0,1000,0
2566,6,1,2,2,7,1,1530,0,1716,0
2567,6,2,1,2,7,1,1530,0,1800,0
2568,2,3,1,1,2,0,0,33,1300,0
2569,2,3,2,2,4,1,174,30,1434,1
2570,6,1,1,2,5,1,1530,0,1500,0
2571,4,1,1,1,5,1,0,25,1012,1
2572,4,3,2,1,5,0,0,37,1602,0
2573,2,1,1,1,5,1,0,43,1668,1
2574,6,1,2,2,3,1,1530,36,1700,1
2575,2,1,5,2,4,1,3830,0,788,0
2576,2,3,1,1,4,1,0,40,1359,1
2577,6,3,2,2,5,1,1530,33,1600,1
2578,6,1,2,2,5,1,1551,0,2000,0
2579,6,1,1,2,5,1,1530,0,788,0
2580,6,1,1,2,6,1,1503,0,1676,1
2581,2,1,1,2,2,1,1508,0,800,0
2582,4,1,3,1,5,0,0,46,1587,1
2583,6,3,1,2,4,1,1504,0,1500,1
2584,2,3,3,1,7,1,0,38,1600,0
2585,2,3,1,1,2,1,0,36,1500,0
2586,2,3,2,1,2,1,0,0,1400,0
2587,2,2,2,1,2,1,0,0,1600,0
2588,2,3,1,1,2,1,0,49,1576,1
2589,2,3,1,1,1,1,0,34,1300,0
2590,2,3,1,1,7,1,0,0,1300,0
2591,2,3,2,1,7,1,0,0,1400,0
2592,2,3,1,1,3,1,0,0,1400,0
2593,2,1,2,1,2,1,0,0,1600,0
2594,2,2,1,1,5,1,0,37,1500,1
2595,2,1,2,1,5,1,0,30,1635,1
2596,2,3,1,1,5,1,0,0,1600,0
2597,2,2,1,1,6,1,0,22,1300,1
2598,2,2,1,1,2,1,0,0,1600,0
2599,2,3,1,1,2,1,0,47,1603,1
2600,2,3,2,1,2,1,0,37,1306,1
2601,2,1,1,1,2,1,0,29,1598,1
2602,2,3,2,1,7,1,0,36,1576,0
2603,2,1,2,1,5,1,0,35,2000,0
2604,2,3,1,1,5,1,0,28,1636,1
2605,2,1,1,1,4,1,0,23,1312,1
2606,2,1,2,1,5,1,0,25,1100,0
2607,2,1,1,1,2,1,0,0,1500,0
2608,2,1,2,1,3,1,0,30,1598,1
2609,2,1,1,1,2,1,0,47,1200,0
2610,2,3,1,1,5,1,0,32,1617,1
2611,2,1,2,1,6,1,0,34,1400,0
2612,2,1,2,2,5,1,1508,0,1140,0
2613,6,1,2,2,5,1,1508,0,1252,0
2614,6,3,2,2,5,1,1530,0,1600,1
2615,2,2,1,1,5,1,0,26,1800,1
2616,2,1,1,1,5,1,0,34,1740,1
2617,2,1,2,1,5,1,0,0,2300,0
2618,2,2,2,1,3,1,0,31,1400,0
2619,2,2,1,1,2,1,0,28,1500,0
2620,6,1,1,2,7,1,1530,0,1600,1
2621,2,1,3,1,2,1,0,46,1180,0
2622,6,1,1,2,7,1,1530,0,2000,0
2623,6,1,2,2,5,1,1530,24,1700,1
2624,6,1,1,2,5,1,1530,25,1600,1
2625,2,3,3,2,7,1,1508,0,1400,0
2626,2,1,1,2,2,1,1508,0,1500,0
2627,2,2,1,1,5,1,0,45,1600,1
2628,2,1,2,1,5,1,0,28,1800,0
2629,2,3,5,2,5,1,1508,0,1000,0
2630,4,1,1,1,5,3,0,47,1200,1
2631,6,1,1,2,6,1,1530,0,842,1
2632,2,1,2,1,5,1,0,34,1600,0
2633,2,3,2,1,5,1,0,40,1500,0
2634,2,2,5,1,5,1,0,54,1400,1
2635,2,3,1,2,4,1,1508,0,1500,0
2636,4,1,1,1,5,1,0,39,1100,1
2637,2,1,2,1,5,1,0,57,1698,0
2638,2,2,2,2,5,1,1508,0,1800,0
2639,2,1,1,2,5,1,174,0,2100,0
2640,6,2,1,2,7,1,1530,35,1500,1
2641,2,3,2,1,3,1,0,29,1412,1
2642,2,2,1,1,4,1,0,24,1600,0
2643,2,3,1,1,3,1,0,32,1513,1
2644,2,1,1,1,2,1,0,26,788,0
2645,2,2,1,1,4,1,0,26,1800,1
2646,2,3,1,1,5,1,0,25,1564,1
2647,2,1,1,2,6,1,174,0,1398,0
2648,2,1,1,2,7,1,174,0,1799,0
2649,2,1,1,1,5,1,0,36,1800,0
2650,2,3,3,1,4,1,0,57,1500,0
2651,6,1,1,2,5,1,1530,0,1400,0
2652,2,1,2,1,2,1,0,65,1300,0
2653,2,1,1,1,4,1,0,25,1303,1
2654,2,3,1,1,5,1,0,25,1500,0
2655,2,2,3,1,2,0,0,59,1500,0
2656,2,1,1,1,2,0,0,50,1600,0
2657,2,2,1,1,3,1,0,35,1400,0
2658,6,1,2,2,2,1,1530,0,788,0
2659,2,1,2,1,5,1,0,28,1540,0
2660,2,1,1,1,5,1,0,31,1200,0
2661,6,1,2,2,6,1,1530,36,788,1
2662,2,3,1,1,5,1,0,36,1500,1
2663,2,3,2,1,2,2,0,37,1793,1
2664,2,3,1,1,5,1,0,57,1411,1
2665,2,1,1,1,3,1,0,37,1278,1
2666,6,1,1,2,6,1,1530,0,1088,1
2667,6,3,2,2,3,1,1530,0,1576,1
2668,2,1,1,2,5,1,1596,0,1200,0
2669,2,3,1,1,5,1,0,25,1300,0
2670,6,1,1,2,5,1,1530,40,788,1
2671,2,1,2,1,7,1,0,56,1600,1
2672,2,2,1,1,5,1,0,0,1400,1
2673,6,1,1,2,5,1,1530,28,1260,1
2674,6,1,1,2,6,1,1530,31,1056,1
2675,2,3,1,1,5,1,0,32,1600,0
2676,2,2,1,2,6,1,174,0,1600,0
2677,2,1,3,2,7,1,174,0,1400,0
2678,2,1,1,1,3,1,0,33,1500,0
2679,2,1,1,1,2,1,0,44,1600,0
2680,2,2,1,1,2,1,0,48,1600,1
2681,2,1,2,1,3,1,0,29,1636,1
2682,6,1,1,2,6,1,1530,31,885,1
2683,6,1,1,2,6,1,1530,28,1800,1
2684,6,1,1,2,5,1,1530,32,1900,1
2685,6,1,1,2,7,1,1530,0,1430,0
2686,2,3,1,2,7,1,174,32,1490,1
2687,2,3,2,1,2,1,0,45,1743,1
2688,2,1,5,1,5,1,0,41,1417,1
2689,2,1,1,1,4,1,0,27,1319,1
2690,2,3,1,1,4,1,0,23,1600,0
2691,6,1,2,2,5,1,1530,0,1500,0
2692,2,3,2,2,5,1,174,0,1800,0
2693,2,1,2,2,4,1,174,0,1600,0
2694,6,1,1,1,7,1,0,28,1705,1
2695,2,3,1,1,5,1,0,26,1304,1
2696,6,1,1,2,5,1,1530,0,2000,1
2697,6,1,1,2,7,1,1530,0,1700,1
2698,2,1,1,1,4,1,0,24,1633,1
2699,2,1,1,1,2,1,0,55,1500,0
2700,2,1,1,1,7,1,0,32,1500,1
2701,6,1,2,2,5,1,1530,0,1000,1
2702,2,1,1,2,5,1,1508,0,1500,0
2703,2,1,1,2,6,1,1508,0,1000,0
2704,2,1,2,2,6,1,174,0,1600,0
2705,6,3,1,2,6,1,1530,0,1400,1
2706,2,2,1,1,3,1,0,38,1800,0
2707,2,2,5,1,2,1,0,57,1600,0
2708,2,3,1,1,4,1,0,29,1340,1
2709,2,3,1,1,4,1,0,38,1798,1
2710,2,1,1,1,4,1,0,41,1800,0
2711,2,1,2,1,4,2,0,34,1375,1
2712,2,1,1,1,5,1,0,30,1448,1
2713,2,1,3,1,2,1,0,46,1100,0
2714,2,3,1,1,5,1,0,27,1626,1
2715,2,2,1,1,2,1,0,40,1600,1
2716,2,3,2,1,2,1,0,45,1600,0
2717,2,2,2,2,6,1,174,38,1488,1
2718,6,1,1,2,4,1,1530,28,1500,1
2719,2,3,5,2,7,1,174,0,1800,0
2720,2,3,1,1,6,1,0,32,1617,1
2721,6,1,2,2,7,1,1530,0,1474,0
2722,6,1,1,2,5,1,1530,23,1500,1
2723,6,2,1,2,5,1,1530,0,1500,0
2724,2,3,1,1,4,1,0,25,1528,1
2725,2,1,1,1,3,1,0,29,1100,0
2726,2,3,1,1,2,1,0,27,1488,1
2727,2,3,3,1,2,1,0,36,1200,0
2728,2,2,1,1,2,1,0,49,1600,0
2729,2,1,1,1,5,1,0,9,1447,0
2730,6,1,2,2,5,1,1530,0,788,0
2731,6,2,7,2,3,1,1530,34,1442,1
2732,2,2,3,1,2,1,0,38,1500,1
2733,6,1,1,2,6,1,1530,45,2000,1
2734,2,1,1,2,4,1,1508,22,1800,0
2735,6,1,1,2,5,1,1530,24,2000,1
2736,6,1,1,2,7,1,1530,27,1222,0
2737,6,3,2,1,5,0,0,26,1703,1
2738,6,3,2,1,2,1,0,60,1666,1
2739,6,1,2,1,5,0,0,39,1775,1
2740,6,0,0,1,0,0,0,0,780,1
2741,6,0,0,1,0,0,0,0,1500,0
2742,6,0,0,1,0,0,0,0,1450,0
2743,6,0,0,1,0,0,0,33,2100,1
2744,6,0,0,1,0,1,0,26,680,1
2745,6,1,1,1,7,0,0,30,1837,1
2746,6,0,0,1,0,0,0,0,1200,0
2747,6,0,0,1,5,0,0,30,1673,1
2748,6,0,0,1,0,0,0,0,1800,1
2749,6,0,0,1,0,0,0,0,1025,1
2750,6,0,0,1,0,0,0,0,1400,0
2751,6,1,1,1,0,0,0,33,1623,1
2752,6,0,0,1,0,0,0,0,1200,0
2753,6,1,1,1,7,0,0,37,1650,1
2754,6,0,0,1,0,0,0,0,1500,0
2755,6,1,2,1,2,0,0,44,1600,1
2756,6,1,1,1,5,0,0,25,1556,1
2757,6,2,2,1,5,0,0,28,1800,1
2758,6,0,0,1,0,0,0,0,1500,0
2759,6,0,0,1,0,0,0,38,1060,1
2760,6,1,1,1,5,0,0,59,1397,0
2761,6,1,2,1,5,0,0,26,1500,1
2762,6,0,0,1,0,0,0,0,1450,1
2763,6,0,0,1,0,0,0,0,1500,0
2764,6,0,0,1,0,1,0,33,724,1
2765,6,0,0,1,0,0,0,0,724,1
2766,6,1,1,1,5,1,0,25,1500,1
2767,6,0,0,1,0,0,0,0,1014,0
2768,6,0,0,1,0,0,0,0,724,1
2769,6,0,0,1,0,0,0,0,1450,1
2770,6,3,1,1,5,0,0,33,1582,1
2771,6,0,0,1,0,0,0,0,1100,0
2772,6,0,0,1,0,0,0,0,1000,0
2773,6,1,3,1,5,1,0,27,1639,1
2774,6,0,0,1,0,0,0,0,1800,0
2775,6,0,0,1,0,0,0,29,724,1
2776,6,0,0,1,0,0,0,0,724,1
2777,6,0,0,1,0,0,0,0,1300,0
2778,6,0,0,1,0,0,0,0,1450,0
2779,6,0,0,1,0,0,0,0,724,0
2780,6,0,0,1,0,0,0,0,912,1
2781,6,0,0,1,0,0,0,0,1600,1
2782,6,0,0,1,0,0,0,0,1100,1
2783,6,0,0,1,0,0,0,0,800,0
2784,6,1,1,1,5,0,0,30,1500,0
2785,6,0,0,1,0,0,0,0,1524,0
2786,6,0,0,1,0,0,0,0,1450,1
2787,6,0,0,1,0,0,0,0,1500,1
2788,6,1,7,1,5,1,0,55,2206,1
2789,6,0,0,1,0,0,0,0,900,1
2790,6,2,2,1,5,0,0,34,1700,0
2791,6,0,0,1,0,0,0,0,724,0
2792,6,0,0,1,0,0,0,0,2100,0
2793,6,0,0,1,0,0,0,24,1500,0
2794,6,0,0,1,0,0,0,0,745,0
2795,6,1,1,1,5,0,0,34,1442,1
2796,6,0,0,1,0,0,0,0,1500,1
2797,6,0,0,1,0,0,0,0,724,0
2798,6,0,0,1,0,0,0,0,1600,0
2799,6,0,0,1,0,0,0,0,1300,0
2800,6,0,0,1,0,0,0,0,1149,1
2801,6,0,0,1,0,0,0,0,750,0
2802,6,0,0,1,0,0,0,0,724,0
2803,6,0,0,1,0,0,0,0,724,1
2804,6,1,2,1,5,0,0,41,1772,1
2805,6,0,0,1,0,0,0,31,1200,1
2806,6,0,0,1,0,0,0,39,1200,1
2807,6,1,2,1,5,0,0,27,1450,1
2808,6,0,0,1,0,0,0,0,1600,0
2809,6,0,0,1,0,0,0,0,1800,1
2810,6,0,0,1,0,1,0,39,1600,1
2811,6,0,0,1,0,0,0,0,724,1
2812,6,2,1,1,5,0,0,27,1576,1
2813,6,1,0,1,0,1,0,31,800,1
2814,6,1,3,1,5,0,0,41,1576,1
2815,6,0,0,1,0,0,0,0,1450,1
2816,6,1,2,1,5,0,0,27,1500,1
2817,6,1,7,1,5,1,0,42,1442,1
2818,6,0,0,1,0,0,0,0,1500,1
2819,6,0,0,1,0,1,0,37,1500,0
2820,6,0,0,1,0,0,0,0,724,1
2821,6,0,0,1,0,0,0,0,1354,1
2822,2,2,1,1,5,1,0,43,1600,0
2823,2,2,2,1,5,1,0,57,1000,0
2824,2,1,1,1,3,1,0,31,1300,0
2825,2,1,2,1,2,1,0,36,2200,0
2826,2,1,1,1,3,1,0,31,1600,1
2827,6,1,1,2,7,1,1530,30,1587,1
2828,6,1,1,2,5,1,1530,33,785,1
2829,2,3,1,1,5,1,0,31,1540,1
2830,6,1,1,2,5,1,1530,0,1200,1
2831,3,1,1,2,7,1,1607,0,1700,0
2832,3,1,1,2,5,1,1607,0,788,0
2833,3,1,1,2,5,1,1607,0,835,0
2834,3,3,1,2,5,1,1607,0,1000,1
2835,3,2,1,2,2,1,1607,0,1500,0
2836,3,2,1,2,5,1,1491,23,788,0
2837,3,1,1,2,5,1,1607,0,1800,0
2838,3,1,1,2,3,1,1607,0,800,1
2839,3,1,1,2,7,1,1607,0,1950,0
2840,3,1,1,2,2,1,1607,0,1700,0
2841,3,2,1,2,5,1,1607,34,1500,1
2842,3,1,1,2,7,1,1607,0,830,0
2843,3,2,1,2,2,1,1607,0,788,1
2844,3,1,1,2,2,1,1607,0,788,1
2845,3,3,1,2,5,1,1607,0,1720,0
2846,3,1,1,2,5,1,1607,32,1700,1
2847,3,1,2,2,5,1,1636,0,2000,0
2848,3,3,2,2,2,1,1607,0,2000,0
2849,3,1,1,2,3,1,1607,0,1100,0
2850,3,3,1,2,5,1,1194,0,1600,1
2851,3,3,3,2,3,1,1607,0,2000,0
2852,3,2,1,2,5,1,1607,0,1100,0
2853,3,1,1,2,7,1,1607,0,2000,0
2854,3,3,2,2,5,1,1607,29,2000,0
2855,3,2,1,2,2,1,1607,0,2000,0
2856,3,1,1,2,2,1,1607,0,960,0
2857,3,2,2,2,4,1,1528,0,1800,0
2858,3,2,1,2,4,1,1636,0,2000,0
2859,3,1,1,2,5,1,1607,21,910,0
2860,3,1,1,2,2,1,1607,27,788,0
2861,3,1,1,2,2,1,1607,0,2000,0
2862,3,1,2,2,7,1,1607,39,1724,1
2863,3,2,1,2,2,1,1607,0,1300,0
2864,3,1,2,2,2,1,1607,0,1095,0
2865,3,2,1,2,2,1,1607,0,1000,0
2866,3,1,3,2,4,1,1607,34,1680,1
2867,3,2,2,2,2,1,1607,0,1950,0
2868,3,2,1,2,5,1,1607,0,2000,0
2869,3,1,1,2,4,1,1607,0,2100,0
2870,3,2,1,2,6,1,1607,0,2000,1
2871,3,1,1,2,6,1,1607,0,1810,0
2872,3,3,2,2,2,1,1607,36,1600,1
2873,3,1,2,2,3,1,1194,31,1000,1
2874,3,1,1,2,5,1,1607,0,1580,0
2875,6,1,2,2,5,1,1530,0,850,1
2876,2,1,1,2,6,1,1596,0,1500,0
2877,3,2,2,2,2,1,1607,30,1600,0
2878,3,1,1,2,5,1,1607,0,910,1
2879,3,3,1,2,5,1,1607,0,830,0
2880,3,1,1,2,6,1,1607,0,1917,0
2881,3,1,1,2,6,1,1607,0,1600,0
2882,3,3,2,2,2,1,1607,42,1000,1
2883,6,2,2,2,5,1,1530,39,1300,1
2884,3,1,1,2,4,1,1607,0,914,0
2885,3,1,1,2,5,1,1607,0,926,0
2886,3,3,2,2,5,1,1607,25,1800,0
2887,3,1,2,2,7,1,1607,0,1800,0
2888,2,2,1,1,2,1,0,49,1400,0
2889,2,1,2,1,5,3,0,37,2298,0
2890,3,1,3,2,6,1,1607,0,1850,0
2891,3,1,1,2,2,1,1607,0,910,1
2892,3,2,1,2,2,1,1607,0,1100,1
2893,3,1,1,2,2,1,1607,0,910,0
2894,2,3,1,1,6,1,0,27,1826,1
2895,3,2,1,2,7,1,1607,0,1600,0
2896,3,1,2,2,2,1,1607,61,1000,0
2897,3,2,1,2,4,1,1607,0,1500,0
2898,3,1,1,2,2,1,1607,0,1500,0
2899,6,1,3,2,5,1,1530,36,850,1
2900,3,2,1,2,2,1,1607,0,788,1
2901,3,3,2,2,2,1,1607,0,1500,0
2902,3,1,1,2,7,1,1607,0,1550,0
2903,3,1,2,2,2,1,1607,0,1620,0
2904,2,2,1,1,7,1,0,35,1500,0
2905,3,3,1,2,4,1,1607,25,860,1
2906,2,3,1,1,5,1,0,33,1300,0
2907,3,1,1,2,4,1,1607,0,1000,0
2908,3,1,1,2,2,1,1607,0,2000,0
2909,2,1,1,1,2,1,0,31,1494,0
2910,3,2,1,2,4,1,1607,0,1500,0
2911,3,2,2,2,2,1,1607,0,800,0
2912,3,2,1,2,5,1,1607,0,2000,0
2915,3,2,1,2,2,1,1607,0,800,0
2916,3,2,2,2,5,1,1607,0,900,0
2917,6,3,3,2,5,1,1530,32,1600,1
2918,3,1,3,2,2,1,1607,0,1568,1
2919,2,3,3,1,7,1,0,31,1576,1
2920,6,2,3,2,2,1,1530,0,1600,1
2921,3,1,1,2,2,1,1607,0,1359,0
2922,3,2,2,2,2,1,1607,0,1600,0
2923,3,3,1,2,2,1,1607,0,2000,0
2924,2,3,1,1,5,1,0,25,1538,1
2925,3,1,1,2,6,1,1607,29,1471,1
2926,3,2,1,2,5,1,1607,43,1500,0
2927,3,1,1,2,5,1,1607,0,800,0
2928,3,1,1,2,7,1,1607,0,1050,0
2929,3,1,1,2,5,1,1607,0,950,0
2930,3,2,1,2,5,1,1607,0,1600,0
2931,3,1,1,2,4,1,1607,0,788,0
2932,3,1,1,2,6,1,1607,0,1300,0
2933,2,3,2,1,4,1,0,23,1576,1
2934,3,2,2,2,2,1,1607,0,2000,0
2935,3,2,2,2,5,1,1607,0,1576,0
2936,3,3,1,2,3,1,1491,0,1001,0
2937,2,2,3,1,2,1,0,43,1500,1
2938,3,2,2,2,5,1,1607,0,2000,1
2939,3,1,1,2,5,1,1607,0,1550,1
2940,3,1,1,2,2,2,1607,46,1375,1
